Wavenumber,Intensity
1308.2956,97.192431
1310.1592,97.193118
1312.0229,97.191690
1313.8866,97.207540
1315.7503,97.207350
1317.6139,97.206307
1319.4776,97.202841
1321.3413,97.188049
1323.2049,97.178927
1325.0686,97.180421
1326.9323,97.172743
1328.7959,97.164331
1330.6596,97.162033
1332.5233,97.159483
1334.3869,97.167271
1336.2506,97.158847
1338.1143,97.147384
1339.9780,97.145196
1341.8416,97.143986
1343.7053,97.151027
1345.5690,97.154839
1347.4326,97.143552
1349.2963,97.153772
1351.1600,97.163725
1353.0236,97.140715
1354.8873,97.127435
1356.7510,97.140178
1358.6146,97.142777
1360.4783,97.129670
1362.3420,97.120057
1364.2056,97.129593
1366.0693,97.140168
1367.9330,97.131352
1369.7967,97.119251
1371.6603,97.116563
1373.5240,97.109788
1375.3877,97.100304
1377.2513,97.101989
1379.1150,97.111368
1380.9787,97.123425
1382.8423,97.136847
1384.7060,97.126968
1386.5697,97.098155
1388.4333,97.111922
1390.2970,97.144544
1392.1607,97.152327
1394.0244,97.134324
1395.8880,97.094355
1397.7517,97.071650
1399.6154,97.076350
1401.4790,97.102588
1403.3427,97.113994
1405.2064,97.106066
1407.0700,97.095617
1408.9337,97.094065
1410.7974,97.110939
1412.6610,97.125122
1414.5247,97.142205
1416.3884,97.130574
1418.2520,97.049843
1420.1157,97.029702
1421.9794,97.093319
1423.8431,97.097243
1425.7067,97.110661
1427.5704,97.115708
1429.4341,97.078435
1431.2977,97.101860
1433.1614,97.143668
1435.0251,97.101728
1436.8887,97.042421
1438.7524,97.065073
1440.6161,97.085340
1442.4797,97.098321
1444.3434,97.102600
1446.2071,97.088475
1448.0707,97.088966
1449.9344,97.107219
1451.7981,97.125169
1453.6618,97.120494
1455.5254,97.057182
1457.3891,96.975182
1459.2528,97.058181
1461.1164,97.119013
1462.9801,97.117425
1464.8438,97.094746
1466.7074,97.130660
1468.5711,97.186687
1470.4348,97.195989
1472.2984,97.141356
1474.1621,97.136490
1476.0258,97.165238
1477.8895,97.185191
1479.7531,97.200289
1481.6168,97.203819
1483.4805,97.229674
1485.3441,97.230236
1487.2078,97.203909
1489.0715,97.163928
1490.9351,97.181310
1492.7988,97.244992
1494.6625,97.228363
1496.5261,97.167664
1498.3898,97.188018
1500.2535,97.229881
1502.1171,97.273476
1503.9808,97.263455
1505.8445,97.119443
1507.7082,97.050832
1509.5718,97.153335
1511.4355,97.207342
1513.2992,97.229389
1515.1628,97.226239
1517.0265,97.198761
1518.8902,97.184555
1520.7538,97.142542
1522.6175,97.150438
1524.4812,97.163042
1526.3448,97.152412
1528.2085,97.195522
1530.0722,97.222550
1531.9359,97.189516
1533.7995,97.188430
1535.6632,97.254423
1537.5269,97.250377
1539.3905,97.139214
1541.2542,97.117650
1543.1179,97.143249
1544.9815,97.151270
1546.8452,97.191694
1548.7089,97.204391
1550.5725,97.213029
1552.4362,97.259523
1554.2999,97.278686
1556.1635,97.254726
1558.0272,97.102843
1559.8909,97.039080
1561.7546,97.198392
1563.6182,97.257884
1565.4819,97.243804
1567.3456,97.222075
1569.2092,97.193939
1571.0729,97.213950
1572.9366,97.239670
1574.8002,97.183801
1576.6639,97.148409
1578.5276,97.204119
1580.3912,97.230663
1582.2549,97.238779
1584.1186,97.247926
1585.9822,97.245331
1587.8459,97.253495
1589.7096,97.249880
1591.5733,97.231040
1593.4369,97.219650
1595.3006,97.227485
1597.1643,97.239108
1599.0279,97.272142
1600.8916,97.288477
1602.7553,97.278781
1604.6189,97.281192
1606.4826,97.254091
1608.3463,97.240870
1610.2099,97.263585
1612.0736,97.283869
1613.9373,97.293404
1615.8010,97.234787
1617.6646,97.227432
1619.5283,97.299120
1621.3920,97.294513
1623.2556,97.248659
1625.1193,97.258626
1626.9830,97.273115
1628.8466,97.292174
1630.7103,97.335767
1632.5740,97.332294
1634.4376,97.219500
1636.3013,97.148541
1638.1650,97.221780
1640.0286,97.265810
1641.8923,97.281631
1643.7560,97.298660
1645.6197,97.273378
1647.4833,97.274782
1649.3470,97.340279
1651.2107,97.251791
1653.0743,97.084519
1654.9380,97.195979
1656.8017,97.285237
1658.6653,97.303520
1660.5290,97.311322
1662.3927,97.308883
1664.2563,97.357339
1666.1200,97.363124
1667.9837,97.311173
1669.8474,97.299658
1671.7110,97.351431
1673.5747,97.369137
1675.4384,97.331767
1677.3020,97.356450
1679.1657,97.368317
1681.0294,97.329033
1682.8930,97.263863
1684.7567,97.251790
1686.6204,97.352356
1688.4840,97.379212
1690.3477,97.401516
1692.2114,97.424731
1694.0750,97.401387
1695.9387,97.401216
1697.8024,97.395229
1699.6661,97.288165
1701.5297,97.308216
1703.3934,97.393104
1705.2571,97.376263
1707.1207,97.383448
1708.9844,97.422026
1710.8481,97.433649
1712.7117,97.412786
1714.5754,97.362399
1716.4391,97.280048
1718.3027,97.278593
1720.1664,97.358582
1722.0301,97.342812
1723.8937,97.317429
1725.7574,97.357516
1727.6211,97.354956
1729.4848,97.341927
1731.3484,97.310621
1733.2121,97.234876
1735.0758,97.256379
1736.9394,97.349051
1738.8031,97.366317
1740.6668,97.364507
1742.5304,97.379744
1744.3941,97.375748
1746.2578,97.375287
1748.1214,97.396163
1749.9851,97.398641
1751.8488,97.407287
1753.7125,97.476435
1755.5761,97.508432
1757.4398,97.460324
1759.3035,97.417825
