Wavenumber,Intensity
1297.1136,97.775214
1298.9772,97.781241
1300.8409,97.774575
1302.7046,97.778153
1304.5682,97.775552
1306.4319,97.771692
1308.2956,97.780456
1310.1592,97.785818
1312.0229,97.778899
1313.8866,97.773778
1315.7503,97.765696
1317.6139,97.753585
1319.4776,97.753348
1321.3413,97.768240
1323.2049,97.788170
1325.0686,97.801544
1326.9323,97.797212
1328.7959,97.780070
1330.6596,97.758553
1332.5233,97.756999
1334.3869,97.786101
1336.2506,97.813981
1338.1143,97.812975
1339.9780,97.785542
1341.8416,97.777881
1343.7053,97.800775
1345.5690,97.816470
1347.4326,97.820551
1349.2963,97.808130
1351.1600,97.801069
1353.0236,97.794693
1354.8873,97.784895
1356.7510,97.814275
1358.6146,97.846074
1360.4783,97.838792
1362.3420,97.812201
1364.2056,97.814110
1366.0693,97.835496
1367.9330,97.855042
1369.7967,97.892328
1371.6603,97.888507
1373.5240,97.830327
1375.3877,97.820267
1377.2513,97.845642
1379.1150,97.858363
1380.9787,97.872586
1382.8423,97.894918
1384.7060,97.895949
1386.5697,97.866412
1388.4333,97.864626
1390.2970,97.877116
1392.1607,97.879678
1394.0244,97.880791
1395.8880,97.906233
1397.7517,97.899778
1399.6154,97.855420
1401.4790,97.858454
1403.3427,97.878455
1405.2064,97.887604
1407.0700,97.890006
1408.9337,97.884150
1410.7974,97.879343
1412.6610,97.883605
1414.5247,97.912422
1416.3884,97.923923
1418.2520,97.876155
1420.1157,97.882353
1421.9794,97.935088
1423.8431,97.944245
1425.7067,97.947512
1427.5704,97.957061
1429.4341,97.963343
1431.2977,97.982145
1433.1614,98.012899
1435.0251,97.988104
1436.8887,97.952882
1438.7524,98.009582
1440.6161,98.036827
1442.4797,98.035726
1444.3434,98.059945
1446.2071,98.049711
1448.0707,98.026202
1449.9344,98.029103
1451.7981,98.054490
1453.6618,98.101573
1455.5254,98.076410
1457.3891,98.027695
1459.2528,98.081180
1461.1164,98.104465
1462.9801,98.084796
1464.8438,98.067876
1466.7074,98.095961
1468.5711,98.116354
1470.4348,98.100848
1472.2984,98.091379
1474.1621,98.119657
1476.0258,98.099029
1477.8895,98.066878
1479.7531,98.073668
1481.6168,98.094425
1483.4805,98.103611
1485.3441,98.096582
1487.2078,98.084947
1489.0715,98.060346
1490.9351,98.067456
1492.7988,98.105402
1494.6625,98.087822
1496.5261,98.043222
1498.3898,98.038756
1500.2535,98.068960
1502.1171,98.124940
1503.9808,98.115810
1505.8445,97.993949
1507.7082,97.993757
1509.5718,98.091806
1511.4355,98.124317
1513.2992,98.130068
1515.1628,98.128994
1517.0265,98.127473
1518.8902,98.095536
1520.7538,98.066533
1522.6175,98.131197
1524.4812,98.154407
1526.3448,98.130646
1528.2085,98.141703
1530.0722,98.134776
1531.9359,98.122038
1533.7995,98.141638
1535.6632,98.170615
1537.5269,98.152757
1539.3905,98.084037
1541.2542,98.113600
1543.1179,98.183867
1544.9815,98.195329
1546.8452,98.186759
