Wavenumber,Intensity
1474.1621,98.607834
1476.0258,98.604181
1477.8895,98.604646
1479.7531,98.631438
1481.6168,98.648234
1483.4805,98.644254
1485.3441,98.655189
1487.2078,98.654527
1489.0715,98.645888
1490.9351,98.629004
1492.7988,98.635440
1494.6625,98.664605
1496.5261,98.629851
1498.3898,98.601266
1500.2535,98.626489
1502.1171,98.673182
1503.9808,98.727319
1505.8445,98.691225
1507.7082,98.613856
1509.5718,98.651046
1511.4355,98.657650
1513.2992,98.643282
1515.1628,98.664936
1517.0265,98.675245
1518.8902,98.686289
1520.7538,98.663256
1522.6175,98.617129
1524.4812,98.638989
1526.3448,98.639851
1528.2085,98.619138
1530.0722,98.655356
1531.9359,98.694004
1533.7995,98.638100
1535.6632,98.631318
1537.5269,98.674765
1539.3905,98.623672
1541.2542,98.581510
1543.1179,98.621965
1544.9815,98.649303
1546.8452,98.660296
1548.7089,98.669132
1550.5725,98.663726
1552.4362,98.676304
1554.2999,98.714647
1556.1635,98.718063
1558.0272,98.649562
1559.8909,98.556030
1561.7546,98.603859
1563.6182,98.666466
1565.4819,98.678340
1567.3456,98.667465
1569.2092,98.631184
1571.0729,98.608778
1572.9366,98.677096
1574.8002,98.704087
1576.6639,98.643758
1578.5276,98.648983
1580.3912,98.686844
1582.2549,98.686860
1584.1186,98.685105
1585.9822,98.682812
1587.8459,98.673511
1589.7096,98.665886
1591.5733,98.697781
1593.4369,98.723993
1595.3006,98.698932
1597.1643,98.693854
1599.0279,98.702539
1600.8916,98.689901
1602.7553,98.696947
1604.6189,98.692998
1606.4826,98.680072
1608.3463,98.681468
1610.2099,98.694913
1612.0736,98.719908
1613.9373,98.736994
1615.8010,98.710551
1617.6646,98.679193
1619.5283,98.739247
1621.3920,98.755631
1623.2556,98.710102
1625.1193,98.740759
1626.9830,98.765729
1628.8466,98.722734
1630.7103,98.729631
1632.5740,98.774368
1634.4376,98.782915
1636.3013,98.722882
1638.1650,98.723998
1640.0286,98.745987
1641.8923,98.752193
1643.7560,98.798369
1645.6197,98.802435
1647.4833,98.756082
1649.3470,98.783233
1651.2107,98.809637
1653.0743,98.666496
1654.9380,98.615021
1656.8017,98.723985
1658.6653,98.783069
1660.5290,98.794995
1662.3927,98.786157
1664.2563,98.811588
1666.1200,98.867192
1667.9837,98.846980
1669.8474,98.779374
1671.7110,98.800640
1673.5747,98.830555
1675.4384,98.820624
1677.3020,98.840287
1679.1657,98.870539
1681.0294,98.895987
1682.8930,98.886129
1684.7567,98.788690
1686.6204,98.807980
1688.4840,98.863080
1690.3477,98.871911
