Wavenumber,Intensity
1537.5269,98.033495
1539.3905,98.127330
1541.2542,97.916767
1543.1179,97.901300
1544.9815,97.894015
1546.8452,97.879120
1548.7089,97.985771
1550.5725,97.992029
1552.4362,98.020651
1554.2999,97.987492
1556.1635,98.058161
1558.0272,98.289295
1559.8909,97.907451
1561.7546,97.850350
1563.6182,98.047294
1565.4819,98.074422
1567.3456,98.128537
1569.2092,98.152076
1571.0729,98.001420
1572.9366,98.069231
1574.8002,98.216068
1576.6639,98.094505
1578.5276,98.002183
1580.3912,98.069337
1582.2549,98.077746
1584.1186,98.098234
1585.9822,98.129939
1587.8459,98.129105
1589.7096,98.111805
1591.5733,98.122835
1593.4369,98.135015
1595.3006,98.152004
1597.1643,98.149626
1599.0279,98.145594
1600.8916,98.158692
1602.7553,98.160646
1604.6189,98.148474
1606.4826,98.171644
1608.3463,98.180918
1610.2099,98.165147
1612.0736,98.173776
1613.9373,98.266332
1615.8010,98.330291
1617.6646,98.162722
1619.5283,98.146147
1621.3920,98.279148
1623.2556,98.243332
1625.1193,98.165749
1626.9830,98.215394
1628.8466,98.186234
1630.7103,98.169538
1632.5740,98.262196
1634.4376,98.400216
1636.3013,98.247788
1638.1650,98.163690
1640.0286,98.232095
1641.8923,98.219824
1643.7560,98.288343
1645.6197,98.408017
1647.4833,98.266916
1649.3470,98.212407
1651.2107,98.484281
1653.0743,98.489447
1654.9380,98.145692
1656.8017,98.216552
1658.6653,98.293510
1660.5290,98.333585
1662.3927,98.327593
1664.2563,98.236347
1666.1200,98.299676
1667.9837,98.459867
1669.8474,98.394838
1671.7110,98.286868
1673.5747,98.408974
1675.4384,98.416872
1677.3020,98.336744
1679.1657,98.423638
1681.0294,98.479059
1682.8930,98.605533
1684.7567,98.444205
1686.6204,98.317922
1688.4840,98.399956
1690.3477,98.373898
1692.2114,98.365897
1694.0750,98.551535
1695.9387,98.545919
1697.8024,98.495170
1699.6661,98.631500
1701.5297,98.351700
1703.3934,98.423810
1705.2571,98.550059
1707.1207,98.492575
1708.9844,98.501129
1710.8481,98.527375
1712.7117,98.551079
1714.5754,98.610949
1716.4391,98.679234
1718.3027,98.556629
1720.1664,98.428069
1722.0301,98.502491
1723.8937,98.522420
1725.7574,98.517029
1727.6211,98.547485
1729.4848,98.556067
1731.3484,98.615314
1733.2121,98.771705
1735.0758,98.557183
1736.9394,98.510665
1738.8031,98.621906
1740.6668,98.550217
1742.5304,98.523762
1744.3941,98.559767
1746.2578,98.614300
1748.1214,98.640116
1749.9851,98.611090
1751.8488,98.517632
1753.7125,98.466055
1755.5761,98.552360
1757.4398,98.540909
1759.3035,98.556318
1761.1671,98.583305
1763.0308,98.517122
1764.8945,98.568330
1766.7581,98.642559
1768.6218,98.625360
1770.4855,98.687856
1772.3491,98.608127
1774.2128,98.464549
1776.0765,98.512401
1777.9401,98.582149
1779.8038,98.634438
1781.6675,98.599859
1783.5312,98.605221
1785.3948,98.577778
1787.2585,98.538641
1789.1222,98.587963
1790.9858,98.680025
1792.8495,98.650654
1794.7132,98.581877
1796.5768,98.583914
